2000,5099,Albert Gore Jr.,49.95
2000,5099,George W. Bush,48.05
2000,5099,Ralph Nader,1.12
2000,5099,Patrick Buchanan,0.51
2000,5099,Other (+),0.37
2000,5101,George W. Bush,64.40
2000,5101,Albert Gore Jr.,30.69
2000,5101,Ralph Nader,2.85
2000,5101,Patrick Buchanan,1.32
2000,5101,Harry Browne,0.33
2000,5101,Howard Phillips,0.28
2000,5101,John Hagelin,0.13
2000,5103,Albert Gore Jr.,52.56
2000,5103,George W. Bush,45.59
2000,5103,Ralph Nader,0.96
2000,5103,Patrick Buchanan,0.53
2000,5103,Harry Browne,0.29
2000,5103,Other (+),0.07
2000,5105,George W. Bush,52.76
2000,5105,Albert Gore Jr.,41.13
2000,5105,John Hagelin,1.87
2000,5105,Patrick Buchanan,1.77
2000,5105,Ralph Nader,1.52
2000,5105,Harry Browne,0.52
2000,5105,Howard Phillips,0.42
2000,5107,Albert Gore Jr.,64.62
2000,5107,George W. Bush,33.87
2000,5107,Ralph Nader,0.81
2000,5107,Patrick Buchanan,0.30
2000,5107,Howard Phillips,0.28
2000,5107,Other (+),0.13
2000,5109,George W. Bush,57.29
2000,5109,Albert Gore Jr.,40.39
2000,5109,Ralph Nader,1.13
2000,5109,Patrick Buchanan,0.86
2000,5109,Other (+),0.33
2000,5111,Albert Gore Jr.,56.70
2000,5111,George W. Bush,41.30
2000,5111,Ralph Nader,1.20
2000,5111,Patrick Buchanan,0.61
2000,5111,Other (+),0.19
2000,5113,George W. Bush,63.95
2000,5113,Albert Gore Jr.,32.18
2000,5113,Ralph Nader,1.81
2000,5113,Patrick Buchanan,1.32
2000,5113,Harry Browne,0.36
2000,5113,Howard Phillips,0.26
2000,5113,John Hagelin,0.11
2000,5115,George W. Bush,61.04
2000,5115,Albert Gore Jr.,36.20
2000,5115,Ralph Nader,1.41
2000,5115,Patrick Buchanan,0.83
2000,5115,Harry Browne,0.34
2000,5115,Other (+),0.19
2000,5117,George W. Bush,53.09
2000,5117,Albert Gore Jr.,44.57
2000,5117,Patrick Buchanan,1.28
2000,5117,Ralph Nader,0.83
2000,5117,Other (+),0.23
2000,5119,Albert Gore Jr.,53.73
2000,5119,George W. Bush,43.94
2000,5119,Ralph Nader,1.38
2000,5119,Patrick Buchanan,0.47
2000,5119,Harry Browne,0.33
